case_id,dyad,month,split,total_event_count,conflict_count,military_count,threat_count,cooperation_count,diplomatic_count,avg_tone,avg_goldstein,cinc_ratio,diplomatic_score,trade_dependence,news_sentiment,recent_conflicts,us_gdp_current_usd,target_gdp_current_usd,us_military_expenditure_usd,target_military_expenditure_usd,us_trade_percent_gdp,target_trade_percent_gdp,fatalities_sum,us_actor_events,model_probability,label,future_6m_escalation_score,label_threshold,gdelt_article_count,gdelt_avg_tone,gdelt_negative_share
ACLED_CASE_00083,US-China,2022-12,train,1,1,0,0,0,0,-10.0,-5.01,0.9554195526302184,-0.5,0.3237732980595115,-0.6421177901606382,0.140524364062195,25604848907611.0,18316765021690.2,860692200000.0,0.0,27.3139397355363,37.440719876366,0.0,0,0.344493607695463,0,41.54,296.99,0,0.0,0.0
ACLED_CASE_00084,US-China,2023-01,validation,3,3,0,0,0,0,-10.0,-5.15,0.9575639044840424,-0.75,0.306977610787252,-0.6464892102401951,0.1405894216381497,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,6.0,0,0.3677022481735919,0,45.82,296.99,0,0.0,0.0
ACLED_CASE_00085,US-China,2023-02,validation,4,4,0,0,0,0,10.0,4.96,0.9575639044840424,-0.8,0.306977610787252,0.6405427165748104,0.1389629822392817,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.306829582012746,0,45.82,296.99,0,0.0,0.0
ACLED_CASE_00086,US-China,2023-03,validation,6,6,0,0,0,0,0.0,-0.06,0.9575639044840424,-0.8571428571428571,0.306977610787252,-0.0023999712004147,0.1377919458720967,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.3646895230027998,0,48.02,296.99,0,0.0,0.0
ACLED_CASE_00087,US-China,2023-04,validation,3,2,0,1,0,0,-10.0,-5.02,0.9575639044840424,-0.6666666666666666,0.306977610787252,-0.642431932873859,0.1344089519224513,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.3734539537942429,0,52.02,296.99,0,0.0,0.0
ACLED_CASE_00088,US-China,2023-05,validation,15,10,0,5,0,0,2.0,0.88,0.9575639044840424,-0.9090909090909092,0.306977610787252,0.1535346097791708,0.130310324637304,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,1.0,0,0.5001779424988683,0,43.02,296.99,0,0.0,0.0
ACLED_CASE_00089,US-China,2023-06,validation,9,8,0,1,0,0,-4.0,-2.08,0.9575639044840424,-0.8888888888888888,0.306977610787252,-0.3099899292793891,0.1280333094788888,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.4243354032607054,0,41.52,296.99,0,0.0,0.0
ACLED_CASE_00090,US-China,2023-07,validation,7,5,0,2,0,0,-3.333333333333333,-1.7166666666666666,0.9575639044840424,-0.8333333333333334,0.306977610787252,-0.2609076437488156,0.1254960640166547,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.4039465808183343,0,42.36,296.99,0,0.0,0.0
ACLED_CASE_00091,US-China,2023-08,validation,4,4,0,0,0,0,-10.0,-5.04,0.9575639044840424,-0.8,0.306977610787252,-0.6430593444971598,0.123804567041832,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.3764382507088568,0,47.56,296.99,0,0.0,0.0
ACLED_CASE_00092,US-China,2023-09,validation,8,7,0,1,0,0,-3.333333333333333,-1.7366666666666666,0.9575639044840424,-0.875,0.306977610787252,-0.2616842586634173,0.1174939821742241,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.4074649881659392,0,52.26,296.99,0,0.0,0.0
ACLED_CASE_00093,US-China,2023-10,validation,7,6,0,1,0,0,-1.1111111111111112,-0.6155555555555556,0.9575639044840424,-0.8571428571428571,0.306977610787252,-0.0909848370230153,0.113590527616941,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.3846488533406976,0,54.28,296.99,0,0.0,0.0
ACLED_CASE_00094,US-China,2023-11,validation,7,7,0,0,0,0,-2.0,-1.09,0.9575639044840424,-0.875,0.306977610787252,-0.1618533382737167,0.1104027063951597,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,1.0,0,0.3812191945551869,0,56.1,296.99,0,0.0,0.0
ACLED_CASE_00095,US-China,2023-12,validation,6,5,1,1,0,0,-6.0,-3.05,0.9575639044840424,-0.8333333333333334,0.306977610787252,-0.4405823818633413,0.1079305185088803,27292170793214.4,18270356654533.2,916014700000.0,0.0,25.2903297883366,36.1051923691138,0.0,0,0.4118252844885713,0,55.6,296.99,0,0.0,0.0
ACLED_CASE_00096,US-China,2024-01,test,8,7,0,1,0,0,-6.363636363636363,-3.291818181818181,0.9590053090577916,-0.875,0.3128852719475765,-0.4645652705201699,0.1051981003187821,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,2.0,0,0.4176884615270593,0,51.56,296.99,0,0.0,0.0
ACLED_CASE_00097,US-China,2024-02,test,9,8,0,1,0,0,-6.0,-3.08,0.9590053090577916,-0.8888888888888888,0.3128852719475765,-0.4416763524157285,0.1035066033439594,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,0.0,0,0.4282056019667731,0,52.08,296.99,0,0.0,0.0
ACLED_CASE_00098,US-China,2024-03,test,11,9,1,2,0,0,-7.142857142857143,-3.661428571428572,0.9590053090577916,-0.9,0.3128852719475765,-0.5082596812775413,0.1019452215210461,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,0.0,0,0.4840995734672659,0,47.2,296.99,0,0.0,0.0
ACLED_CASE_00099,US-China,2024-04,test,9,8,0,1,0,0,0.0,-0.1,0.9590053090577916,-0.8888888888888888,0.3128852719475765,-0.0039998666719997,0.0990826881790384,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,1.0,0,0.4009059140157101,0,43.2,296.99,0,0.0,0.0
ACLED_CASE_00100,US-China,2024-05,test,8,4,0,4,0,0,-3.333333333333333,-1.7466666666666666,0.9590053090577916,-0.8,0.3128852719475765,-0.2620723662449121,0.0957647518053477,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,2.0,0,0.4256806173664421,0,42.56,296.99,0,0.0,0.0
ACLED_CASE_00101,US-China,2024-06,test,7,6,0,1,0,0,-10.0,-5.06,0.9590053090577916,-0.8571428571428571,0.3128852719475765,-0.6436855895765836,0.0921215275518834,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,0.0,0,0.4141966558566515,0,38.36,296.99,0,0.0,0.0
ACLED_CASE_00102,US-China,2024-07,test,4,3,0,1,0,0,-10.0,-5.03,0.9590053090577916,-0.75,0.3128852719475765,-0.6427457843934116,0.0890638214820115,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,0.0,0,0.3777713259914395,0,38.06,296.99,0,0.0,0.0
ACLED_CASE_00103,US-China,2024-08,test,9,4,0,5,0,1,-5.0,-2.56,0.9590053090577916,-0.4666666666666666,0.3128852719475765,-0.3774904575552756,0.0854205972285472,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,1.0,0,0.4432745939519759,0,35.14,296.99,0,0.0,0.0
ACLED_CASE_00104,US-China,2024-09,test,8,8,0,0,0,0,-3.333333333333333,-1.7666666666666666,0.9590053090577916,-0.8888888888888888,0.3128852719475765,-0.2628481781213856,0.0825580638865395,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,1.0,0,0.3944733370540942,0,38.12,296.99,0,0.0,0.0
ACLED_CASE_00105,US-China,2024-10,test,5,4,0,1,0,0,-10.0,-5.06,0.9590053090577916,-0.8,0.3128852719475765,-0.6436855895765836,0.0788497820571205,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,1.0,0,0.3879509553521136,0,34.1,296.99,0,0.0,0.0
ACLED_CASE_00106,US-China,2024-11,test,8,7,0,1,0,0,-3.333333333333333,-1.7366666666666666,0.9590053090577916,-0.875,0.3128852719475765,-0.2616842586634173,0.074100579012426,28750956130731.2,18743803170827.2,997309000000.0,0.0,25.3786342507088,37.1984201388065,0.0,0,0.4001696544333958,0,30.1,296.99,0,0.0,0.0
ACLED_CASE_00107,US-Iran,2016-01,train,5,4,3,1,0,0,-10.0,-5.12,1.0311154800686784,-0.8,0.332426019171725,-0.6455573082216433,0.0,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,4.0,0,0.4336302554212928,0,120.36,201.34,0,0.0,0.0
ACLED_CASE_00108,US-Iran,2016-02,train,4,2,1,2,0,0,-10.0,-5.06,1.0311154800686784,-0.6666666666666666,0.332426019171725,-0.6436855895765836,0.0312276364582655,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,2.0,0,0.3951623257915981,0,126.72,201.34,0,0.0,0.0
ACLED_CASE_00109,US-Iran,2016-03,train,7,7,4,0,0,0,-8.0,-4.23,1.0311154800686784,-0.875,0.332426019171725,-0.5582039650343493,0.0253724546223407,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,8.0,0,0.4697538455366864,0,129.36,201.34,0,0.0,0.0
ACLED_CASE_00110,US-Iran,2016-04,train,6,6,4,0,0,0,-10.0,-5.34,1.0311154800686784,-0.8571428571428571,0.332426019171725,-0.6523296016562599,0.0312276364582655,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,14.0,0,0.4641858189060652,0,136.74,201.34,0,0.0,0.0
ACLED_CASE_00111,US-Iran,2016-05,train,11,8,5,3,0,0,-10.0,-5.4,1.0311154800686784,-0.8888888888888888,0.332426019171725,-0.6541516802435887,0.0331793637369071,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,16.0,0,0.5691341172868716,0,130.92,201.34,0,0.0,0.0
ACLED_CASE_00112,US-Iran,2016-06,train,19,17,14,2,0,0,-6.071428571428571,-4.425714285714285,1.0311154800686784,-0.9444444444444444,0.332426019171725,-0.4915771040644793,0.0390345455728319,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,61.0,0,0.7911339621103983,0,102.36,201.34,0,0.0,0.0
ACLED_CASE_00113,US-Iran,2016-07,train,16,12,7,4,0,0,-8.095238095238095,-4.807619047619047,1.0311154800686784,-0.9230769230769232,0.332426019171725,-0.5803379262840569,0.0539977880424175,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,32.0,0,0.6713812089629655,0,82.82000000000001,201.34,0,0.0,0.0
ACLED_CASE_00114,US-Iran,2016-08,train,7,4,3,3,0,0,-5.7142857142857135,-3.097142857142857,1.0311154800686784,-0.8,0.332426019171725,-0.4299154530417445,0.0591094547245741,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,10.0,0,0.4701383941456706,0,80.18,201.34,0,0.0,0.0
ACLED_CASE_00115,US-Iran,2016-09,train,7,5,5,2,0,0,-8.461538461538462,-5.180769230769231,1.0311154800686784,-0.8333333333333334,0.332426019171725,-0.6039186487285326,0.0566000910806063,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,45.0,0,0.513035920097795,0,75.46,201.34,0,0.0,0.0
ACLED_CASE_00116,US-Iran,2016-10,train,8,8,7,0,0,0,-9.09090909090909,-5.785454545454545,1.0311154800686784,-0.8888888888888888,0.332426019171725,-0.6410603527549369,0.0555157981480276,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,58.0,1,0.5524765179618704,0,67.52,201.34,0,0.0,0.0
ACLED_CASE_00117,US-Iran,2016-11,train,6,6,5,0,0,0,-10.0,-5.159999999999999,1.0311154800686784,-0.8571428571428571,0.332426019171725,-0.6467992566003062,0.0558194001691497,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,5.0,0,0.48808454847929,0,66.32,201.34,0,0.0,0.0
ACLED_CASE_00118,US-Iran,2016-12,train,9,4,2,5,0,0,-3.8461538461538463,-2.023076923076923,1.0311154800686784,-0.8,0.332426019171725,-0.2998622034603896,0.0546483638019647,18695110842000.0,0.0,639856443000.0,12263957414.6216,26.6079620604584,39.8772417738866,3.0,0,0.4812026582050662,0,80.97999999999999,201.34,0,0.0,0.0
ACLED_CASE_00119,US-Iran,2017-01,train,5,3,2,2,0,0,-10.0,-5.03,1.026338177237357,-0.75,0.352343570130556,-0.6427457843934116,0.0536725001626439,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,0.0,0,0.4303493653397535,0,87.38000000000001,201.34,0,0.0,0.0
ACLED_CASE_00120,US-Iran,2017-02,train,6,3,2,3,0,0,-10.0,-5.09,1.026338177237357,-0.75,0.352343570130556,-0.644622766114392,0.0516457064502084,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,3.0,1,0.4498255905186413,0,90.88,201.34,0,0.0,0.0
ACLED_CASE_00121,US-Iran,2017-03,train,6,4,3,2,0,0,-7.777777777777778,-4.108888888888889,1.026338177237357,-0.8,0.352343570130556,-0.5465484806832698,0.0501872728793553,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,9.0,1,0.4558862791882492,0,82.82,201.34,0,0.0,0.0
ACLED_CASE_00122,US-Iran,2017-04,train,8,6,2,2,0,0,-10.0,-5.38,1.026338177237357,-0.8571428571428571,0.352343570130556,-0.6535455130938194,0.0491835274217682,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,16.0,0,0.4673295533047855,0,85.06,201.34,0,0.0,0.0
ACLED_CASE_00123,US-Iran,2017-05,train,9,8,2,1,0,0,-10.0,-5.28,1.026338177237357,-0.8888888888888888,0.352343570130556,-0.6504968122536783,0.0485492160562097,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,10.0,0,0.472010681730905,0,77.94,201.34,0,0.0,0.0
ACLED_CASE_00124,US-Iran,2017-06,train,15,10,7,5,0,0,-7.777777777777778,-5.208888888888889,1.026338177237357,-0.9090909090909092,0.352343570130556,-0.5822119216432435,0.0482191445311453,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,61.0,0,0.666105566468541,0,61.0,201.34,0,0.0,0.0
ACLED_CASE_00125,US-Iran,2017-07,train,8,5,4,3,0,0,-10.0,-5.25,1.026338177237357,-0.8333333333333334,0.352343570130556,-0.6495764129191821,0.05031119207165,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,10.0,0,0.5147279498478966,0,65.26,201.34,0,0.0,0.0
ACLED_CASE_00126,US-Iran,2017-08,train,8,6,3,2,0,0,-10.0,-5.319999999999999,1.026338177237357,-0.8571428571428571,0.352343570130556,-0.651719860090534,0.0501285743145842,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,13.0,1,0.4873369274410328,0,57.84,201.34,0,0.0,0.0
ACLED_CASE_00127,US-Iran,2017-09,train,3,3,0,0,0,0,-10.0,-5.05,1.026338177237357,-0.75,0.352343570130556,-0.643372612964545,0.0497690456053607,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,1.0,0,0.3536572742513958,0,63.84,201.34,0,0.0,0.0
ACLED_CASE_00128,US-Iran,2017-10,train,9,8,3,1,0,0,-10.0,-5.34,1.026338177237357,-0.8888888888888888,0.352343570130556,-0.6523296016562599,0.0479567274180506,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,13.0,0,0.4919929391983103,0,72.75999999999999,201.34,0,0.0,0.0
ACLED_CASE_00129,US-Iran,2017-11,train,3,1,1,2,0,0,-10.0,-5.39,1.026338177237357,-0.5,0.352343570130556,-0.6538487458556734,0.047906033203021,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,19.0,0,0.3865857724941862,0,91.76,201.34,0,0.0,0.0
ACLED_CASE_00130,US-Iran,2017-12,train,6,5,3,1,0,0,-6.666666666666666,-3.463333333333333,1.026338177237357,-0.8333333333333334,0.352343570130556,-0.482917669009745,0.0465020238563302,19477336549000.0,0.0,646752927000.0,13931196489.7975,27.3130208877206,43.1556931383906,4.0,0,0.4438868095020001,0,103.04,201.34,0,0.0,0.0
ACLED_CASE_00131,US-Iran,2018-01,train,12,8,4,4,0,0,-8.461538461538462,-4.570769230769231,1.0354517208895857,-0.8888888888888888,0.4211286444318935,-0.5845124158461509,0.0460282349879643,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,13.0,0,0.5671224761299836,0,114.16,201.34,0,0.0,0.0
ACLED_CASE_00132,US-Iran,2018-02,train,4,3,1,1,0,0,-10.0,-5.07,1.0354517208895857,-0.75,0.4211286444318935,-0.6439982741158667,0.046685316505107,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,2.0,0,0.390657777581919,0,140.51999999999998,201.34,0,0.0,0.0
ACLED_CASE_00133,US-Iran,2018-03,train,7,5,1,2,0,0,-10.0,-5.17,1.0354517208895857,-0.8333333333333334,0.4211286444318935,-0.6471090087998379,0.0456403917466958,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,6.0,0,0.4342573683227357,0,152.55999999999997,201.34,0,0.0,0.0
ACLED_CASE_00134,US-Iran,2018-04,train,18,11,2,7,0,0,-9.0,-5.09,1.0354517208895857,-0.9166666666666666,0.4211286444318935,-0.6174449946603476,0.0451065859952724,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,24.0,0,0.6242691270138346,0,152.66,201.34,0,0.0,0.0
ACLED_CASE_00135,US-Iran,2018-05,train,19,15,3,4,0,1,-10.0,-5.430000000000001,1.0354517208895857,-0.8117647058823529,0.4211286444318935,-0.6550586915232729,0.0462838183220721,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,14.0,0,0.6290015722917066,0,140.45999999999998,201.34,0,0.0,0.0
ACLED_CASE_00136,US-Iran,2018-06,train,11,11,7,0,0,0,-10.0,-5.67,1.0354517208895857,-0.9166666666666666,0.4211286444318935,-0.6622175570047234,0.0476490659751121,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,28.0,0,0.589205352764833,0,126.78,201.34,0,0.0,0.0
ACLED_CASE_00137,US-Iran,2018-07,train,16,16,9,0,0,0,-10.0,-5.84,1.0354517208895857,-0.9411764705882352,0.4211286444318935,-0.6671831464431477,0.0484028365103116,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,34.0,0,0.6840507169023958,0,109.16,201.34,0,0.0,0.0
ACLED_CASE_00138,US-Iran,2018-08,train,18,18,9,0,0,0,-10.0,-5.779999999999999,1.0354517208895857,-0.9473684210526316,0.4211286444318935,-0.6654406010951538,0.0499894019110138,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,30.0,0,0.7053955951978522,0,88.66,201.34,0,0.0,0.0
ACLED_CASE_00139,US-Iran,2018-09,train,13,7,4,6,0,0,-9.230769230769232,-5.5453846153846165,1.0354517208895857,-0.875,0.4211286444318935,-0.637975450313319,0.0517207728840023,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,43.0,0,0.5980798868323546,0,72.61999999999999,201.34,0,0.0,0.0
ACLED_CASE_00140,US-Iran,2018-10,train,16,13,4,3,0,0,-8.947368421052632,-4.983684210526316,1.0354517208895857,-0.9285714285714286,0.4211286444318935,-0.6125684993077267,0.0521643472655117,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,19.0,0,0.6109791169401014,0,59.28,201.34,0,0.0,0.0
ACLED_CASE_00141,US-Iran,2018-11,train,10,8,1,2,0,0,-8.333333333333334,-4.426666666666667,1.0354517208895857,-0.8888888888888888,0.4211286444318935,-0.5756980328893726,0.0529262514972809,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,9.0,1,0.4682292299122662,0,59.64,201.34,0,0.0,0.0
ACLED_CASE_00142,US-Iran,2018-12,train,5,4,2,1,0,0,-10.0,-5.22,1.0354517208895857,-0.8,0.4211286444318935,-0.6486533504366765,0.0526408728867905,20533057312000.0,0.0,682491400000.0,11795842412.2948,27.6103792720958,56.6153496142829,9.0,0,0.4233062464244516,0,68.52,201.34,0,0.0,0.0
ACLED_CASE_00143,US-Iran,2019-01,train,6,4,4,2,0,0,-7.5,-3.95,1.0778005194386524,-0.8,0.3752276535387565,-0.5313544358986447,0.051937631470518,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,8.0,0,0.4757901905416623,0,87.1,201.34,0,0.0,0.0
ACLED_CASE_00144,US-Iran,2019-02,train,5,5,4,0,0,0,-10.0,-5.65,1.0778005194386524,-0.8333333333333334,0.3752276535387565,-0.6616276128492965,0.0515888994192292,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,30.0,0,0.4564628250930616,0,90.66,201.34,0,0.0,0.0
ACLED_CASE_00145,US-Iran,2019-03,train,2,2,2,0,0,0,-10.0,-5.039999999999999,1.0778005194386524,-0.6666666666666666,0.3752276535387565,-0.6430593444971597,0.0511557991980797,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,1.0,0,0.3800028618028758,0,103.66,201.34,0,0.0,0.0
ACLED_CASE_00146,US-Iran,2019-04,train,6,3,2,3,0,0,-10.0,-5.07,1.0778005194386524,-0.75,0.3752276535387565,-0.6439982741158667,0.0502444663527221,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,2.0,1,0.4501810321738886,0,108.14,201.34,0,0.0,0.0
ACLED_CASE_00147,US-Iran,2019-05,train,6,4,4,2,0,0,-10.0,-5.08,1.0778005194386524,-0.8,0.3752276535387565,-0.6443106663665579,0.0497690456053607,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,2.0,0,0.4824587079764604,0,126.7,201.34,0,0.0,0.0
ACLED_CASE_00148,US-Iran,2019-06,train,8,7,6,1,0,0,-10.0,-5.13,1.0778005194386524,-0.875,0.3752276535387565,-0.6458682358467773,0.0495072285313966,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,3.0,1,0.5399179014312648,0,130.62,201.34,0,0.0,0.0
ACLED_CASE_00149,US-Iran,2019-07,train,17,8,8,9,0,0,-8.666666666666668,-4.753333333333334,1.0778005194386524,-0.8888888888888888,0.3752276535387565,-0.5968053366995967,0.0496296365140292,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,17.0,1,0.7306321312969651,0,124.78,201.34,0,0.0,0.0
ACLED_CASE_00150,US-Iran,2019-08,train,9,9,4,0,0,0,-7.142857142857143,-3.821428571428572,1.0778005194386524,-0.9,0.3752276535387565,-0.5138411439909274,0.0507449092446815,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,8.0,0,0.4969679742763331,0,128.34,201.34,0,0.0,0.0
ACLED_CASE_00151,US-Iran,2019-09,train,10,8,5,2,0,0,-10.0,-5.2,1.0778005194386524,-0.8888888888888888,0.3752276535387565,-0.6480364984408581,0.0507449092446815,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,6.0,0,0.5526591432861995,0,125.38,201.34,0,0.0,0.0
ACLED_CASE_00152,US-Iran,2019-10,train,11,3,1,8,0,0,-3.333333333333333,-1.7166666666666666,1.0778005194386524,-0.75,0.3752276535387565,-0.2609076437488156,0.0509183961138941,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,1.0,0,0.5061896373381749,0,121.7,201.34,0,0.0,0.0
ACLED_CASE_00153,US-Iran,2019-11,train,26,1,0,25,0,0,-8.75,-4.385,1.0778005194386524,-0.5,0.3752276535387565,-0.5873034918711931,0.0508297669524485,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,0.0,0,0.7835197137339938,0,122.38,201.34,0,0.0,0.0
ACLED_CASE_00154,US-Iran,2019-12,train,17,8,2,9,1,1,-7.777777777777778,-4.0488888888888885,1.0778005194386524,-0.5272727272727272,0.3752276535387565,-0.5445073330431169,0.0519076403894041,21380976119000.0,0.0,734344100000.0,4921057693.8276,26.4537594940475,48.5917712137038,4.0,1,0.6073894923934523,0,124.02,201.34,0,0.0,0.0
ACLED_CASE_00155,US-Iran,2020-01,train,18,7,1,11,0,0,-10.0,-8.67,1.0974356462519244,-0.875,0.3364301524372035,-0.7368951730257522,0.0523713486435495,21060473613000.0,0.0,778397200000.0,3349702008.04581,23.4015629969394,43.8844674905013,180.0,0,0.6423906732889113,0,141.2,201.34,0,0.0,0.0
ACLED_CASE_00156,US-Iran,2020-02,train,14,6,2,8,0,0,-7.5,-3.93,1.0974356462519244,-0.8571428571428571,0.3364301524372035,-0.5306668181388283,0.0528161300301787,21060473613000.0,0.0,778397200000.0,3349702008.04581,23.4015629969394,43.8844674905013,6.0,0,0.5804229246783829,0,195.68,201.34,0,0.0,0.0
ACLED_CASE_00157,US-Iran,2020-03,train,12,7,2,5,1,2,-8.333333333333334,-4.296666666666667,1.0974356462519244,-0.3272727272727272,0.3364301524372035,-0.5713741539477534,0.0530089128879057,21060473613000.0,0.0,778397200000.0,3349702008.04581,23.4015629969394,43.8844674905013,3.0,0,0.5112035143889633,1,231.66,201.34,0,0.0,0.0
ACLED_CASE_00158,US-Iran,2020-04,train,9,2,0,7,0,0,0.0,-0.06,1.0974356462519244,-0.6666666666666666,0.3364301524372035,-0.0023999712004147,0.0530410589842598,21060473613000.0,0.0,778397200000.0,3349702008.04581,23.4015629969394,43.8844674905013,2.0,3,0.4384636779837648,1,296.29999999999995,201.34,0,0.0,0.0
ACLED_CASE_00159,US-Iran,2020-05,train,22,12,5,10,0,1,-10.0,-5.6,1.0974356462519244,-0.7714285714285715,0.3364301524372035,-0.6601474667326174,0.0526966365233231,21060473613000.0,0.0,778397200000.0,3349702008.04581,23.4015629969394,43.8844674905013,24.0,0,0.7362943194601638,1,308.93999999999994,201.34,0,0.0,0.0
